timestamp_ist,place_id,category,city,capacity,hour,dow,is_weekend,rain,temp,event_attendance_ratio,hours_to_event,event_active,occupancy_ratio
2026-07-01T01:00:00+05:30,mo03,campus_ground,Delhi,1500,1,2,0,0.0,20.4,0.0,23.0,0,0.0509
2026-07-01T01:00:00+05:30,rl01,religious_site,Delhi,4000,1,2,0,0.0,20.4,0.0,76.0,0,0.0069
2026-07-01T01:00:00+05:30,fs01,food_street,Delhi,1200,1,2,0,0.0,20.4,0.0,73.0,0,0.0
2026-07-01T02:00:00+05:30,z1,public_square,Gurugram,400,2,2,0,0.0,19.2,0.0,63.0,0,0.0686
2026-07-01T02:00:00+05:30,z2,transit_hub,Gurugram,600,2,2,0,0.0,19.2,0.0,15.0,0,0.0671
2026-07-01T02:00:00+05:30,z3,market,Gurugram,900,2,2,0,0.0,19.2,0.0,32.0,0,0.0124
2026-07-01T02:00:00+05:30,z4,food_street,Gurugram,300,2,2,0,0.0,19.2,0.0,13.0,0,0.0
2026-07-01T02:00:00+05:30,ch01,market,Delhi,2500,2,2,0,0.0,19.2,0.0,42.0,0,0.0255
2026-07-01T02:00:00+05:30,ch02,transit_hub,Delhi,3500,2,2,0,0.0,19.2,0.0,31.0,0,0.049
2026-07-01T02:00:00+05:30,ch04,public_square,Delhi,2000,2,2,0,0.0,19.2,0.0,85.0,0,0.0419
2026-07-01T02:00:00+05:30,mo03,campus_ground,Delhi,1500,2,2,0,0.0,19.2,0.0,22.0,0,0.0608
2026-07-01T02:00:00+05:30,rl01,religious_site,Delhi,4000,2,2,0,0.0,19.2,0.0,75.0,0,0.0102
2026-07-01T02:00:00+05:30,fs01,food_street,Delhi,1200,2,2,0,0.0,19.2,0.0,72.0,0,0.0217
2026-07-01T03:00:00+05:30,z1,public_square,Gurugram,400,3,2,0,16.5,19.1,0.0,62.0,0,0.0197
2026-07-01T03:00:00+05:30,z2,transit_hub,Gurugram,600,3,2,0,16.5,19.1,0.0,14.0,0,0.0
2026-07-01T03:00:00+05:30,z3,market,Gurugram,900,3,2,0,16.5,19.1,0.0,31.0,0,0.0
2026-07-01T03:00:00+05:30,z4,food_street,Gurugram,300,3,2,0,16.5,19.1,0.0,12.0,0,0.0415
2026-07-01T03:00:00+05:30,ch01,market,Delhi,2500,3,2,0,16.5,19.1,0.0,41.0,0,0.0355
2026-07-01T03:00:00+05:30,ch02,transit_hub,Delhi,3500,3,2,0,16.5,19.1,0.0,30.0,0,0.0041
2026-07-01T03:00:00+05:30,ch04,public_square,Delhi,2000,3,2,0,16.5,19.1,0.0,84.0,0,0.0487
2026-07-01T03:00:00+05:30,mo03,campus_ground,Delhi,1500,3,2,0,16.5,19.1,0.0,21.0,0,0.0
2026-07-01T03:00:00+05:30,rl01,religious_site,Delhi,4000,3,2,0,16.5,19.1,0.0,74.0,0,0.0
2026-07-01T03:00:00+05:30,fs01,food_street,Delhi,1200,3,2,0,16.5,19.1,0.0,71.0,0,0.0
2026-07-01T04:00:00+05:30,z1,public_square,Gurugram,400,4,2,0,0.0,18.9,0.0,61.0,0,0.0037
2026-07-01T04:00:00+05:30,z2,transit_hub,Gurugram,600,4,2,0,0.0,18.9,0.0,13.0,0,0.0008
2026-07-01T04:00:00+05:30,z3,market,Gurugram,900,4,2,0,0.0,18.9,0.0,30.0,0,0.0202
2026-07-01T04:00:00+05:30,z4,food_street,Gurugram,300,4,2,0,0.0,18.9,0.0,11.0,0,0.0016
2026-07-01T04:00:00+05:30,ch01,market,Delhi,2500,4,2,0,0.0,18.9,0.0,40.0,0,0.059
2026-07-01T04:00:00+05:30,ch02,transit_hub,Delhi,3500,4,2,0,0.0,18.9,0.0,29.0,0,0.0
2026-07-01T04:00:00+05:30,ch04,public_square,Delhi,2000,4,2,0,0.0,18.9,0.0,83.0,0,0.0
2026-07-01T04:00:00+05:30,mo03,campus_ground,Delhi,1500,4,2,0,0.0,18.9,0.0,20.0,0,0.0307
2026-07-01T04:00:00+05:30,rl01,religious_site,Delhi,4000,4,2,0,0.0,18.9,0.0,73.0,0,0.0
2026-07-01T04:00:00+05:30,fs01,food_street,Delhi,1200,4,2,0,0.0,18.9,0.0,70.0,0,0.0641
2026-07-01T05:00:00+05:30,z1,public_square,Gurugram,400,5,2,0,0.0,22.6,0.0,60.0,0,0.0
2026-07-01T05:00:00+05:30,z2,transit_hub,Gurugram,600,5,2,0,0.0,22.6,0.0,12.0,0,0.0044
2026-07-01T05:00:00+05:30,z3,market,Gurugram,900,5,2,0,0.0,22.6,0.0,29.0,0,0.0
2026-07-01T05:00:00+05:30,z4,food_street,Gurugram,300,5,2,0,0.0,22.6,0.0,10.0,0,0.0
2026-07-01T05:00:00+05:30,ch01,market,Delhi,2500,5,2,0,0.0,22.6,0.0,39.0,0,0.0233
2026-07-01T05:00:00+05:30,ch02,transit_hub,Delhi,3500,5,2,0,0.0,22.6,0.0,28.0,0,0.0361
2026-07-01T05:00:00+05:30,ch04,public_square,Delhi,2000,5,2,0,0.0,22.6,0.0,82.0,0,0.0
2026-07-01T05:00:00+05:30,mo03,campus_ground,Delhi,1500,5,2,0,0.0,22.6,0.0,19.0,0,0.0575
2026-07-01T05:00:00+05:30,rl01,religious_site,Delhi,4000,5,2,0,0.0,22.6,0.0,72.0,0,0.0176
2026-07-01T05:00:00+05:30,fs01,food_street,Delhi,1200,5,2,0,0.0,22.6,0.0,69.0,0,0.0
2026-07-01T06:00:00+05:30,z1,public_square,Gurugram,400,6,2,0,0.0,22.5,0.0,59.0,0,0.0335
2026-07-01T06:00:00+05:30,z2,transit_hub,Gurugram,600,6,2,0,0.0,22.5,0.0,11.0,0,0.1467
2026-07-01T06:00:00+05:30,z3,market,Gurugram,900,6,2,0,0.0,22.5,0.0,28.0,0,0.0751
2026-07-01T06:00:00+05:30,z4,food_street,Gurugram,300,6,2,0,0.0,22.5,0.0,9.0,0,0.0404
2026-07-01T06:00:00+05:30,ch01,market,Delhi,2500,6,2,0,0.0,22.5,0.0,38.0,0,0.0189
2026-07-01T06:00:00+05:30,ch02,transit_hub,Delhi,3500,6,2,0,0.0,22.5,0.0,27.0,0,0.1148
2026-07-01T06:00:00+05:30,ch04,public_square,Delhi,2000,6,2,0,0.0,22.5,0.0,81.0,0,0.0784
2026-07-01T06:00:00+05:30,mo03,campus_ground,Delhi,1500,6,2,0,0.0,22.5,0.0,18.0,0,0.0521
2026-07-01T06:00:00+05:30,rl01,religious_site,Delhi,4000,6,2,0,0.0,22.5,0.0,71.0,0,0.3508
2026-07-01T06:00:00+05:30,fs01,food_street,Delhi,1200,6,2,0,0.0,22.5,0.0,68.0,0,0.0
2026-07-01T07:00:00+05:30,z1,public_square,Gurugram,400,7,2,0,0.0,24.2,0.0,58.0,0,0.0048
2026-07-01T07:00:00+05:30,z2,transit_hub,Gurugram,600,7,2,0,0.0,24.2,0.0,10.0,0,0.1571
2026-07-01T07:00:00+05:30,z3,market,Gurugram,900,7,2,0,0.0,24.2,0.0,27.0,0,0.058
2026-07-01T07:00:00+05:30,z4,food_street,Gurugram,300,7,2,0,0.0,24.2,0.0,8.0,0,0.0193
2026-07-01T07:00:00+05:30,ch01,market,Delhi,2500,7,2,0,0.0,24.2,0.0,37.0,0,0.129
2026-07-01T07:00:00+05:30,ch02,transit_hub,Delhi,3500,7,2,0,0.0,24.2,0.0,26.0,0,0.1296
2026-07-01T07:00:00+05:30,ch04,public_square,Delhi,2000,7,2,0,0.0,24.2,0.0,80.0,0,0.0825
2026-07-01T07:00:00+05:30,mo03,campus_ground,Delhi,1500,7,2,0,0.0,24.2,0.0,17.0,0,0.0
2026-07-01T07:00:00+05:30,rl01,religious_site,Delhi,4000,7,2,0,0.0,24.2,0.0,70.0,0,0.3374
2026-07-01T07:00:00+05:30,fs01,food_street,Delhi,1200,7,2,0,0.0,24.2,0.0,67.0,0,0.0069
2026-07-01T08:00:00+05:30,z1,public_square,Gurugram,400,8,2,0,7.7,26.7,0.0,57.0,0,0.0597
2026-07-01T08:00:00+05:30,z2,transit_hub,Gurugram,600,8,2,0,7.7,26.7,0.0,9.0,0,0.6773
2026-07-01T08:00:00+05:30,z3,market,Gurugram,900,8,2,0,7.7,26.7,0.0,26.0,0,0.0
2026-07-01T08:00:00+05:30,z4,food_street,Gurugram,300,8,2,0,7.7,26.7,0.0,7.0,0,0.0611
2026-07-01T08:00:00+05:30,ch01,market,Delhi,2500,8,2,0,7.7,26.7,0.0,36.0,0,0.0676
2026-07-01T08:00:00+05:30,ch02,transit_hub,Delhi,3500,8,2,0,7.7,26.7,0.0,25.0,0,0.6695
2026-07-01T08:00:00+05:30,ch04,public_square,Delhi,2000,8,2,0,7.7,26.7,0.0,79.0,0,0.0423
2026-07-01T08:00:00+05:30,mo03,campus_ground,Delhi,1500,8,2,0,7.7,26.7,0.0,16.0,0,0.0203
2026-07-01T08:00:00+05:30,rl01,religious_site,Delhi,4000,8,2,0,7.7,26.7,0.0,69.0,0,0.2546
2026-07-01T08:00:00+05:30,fs01,food_street,Delhi,1200,8,2,0,7.7,26.7,0.0,66.0,0,0.0
2026-07-01T09:00:00+05:30,z1,public_square,Gurugram,400,9,2,0,0.0,27.0,0.0,56.0,0,0.0088
2026-07-01T09:00:00+05:30,z2,transit_hub,Gurugram,600,9,2,0,0.0,27.0,0.0,8.0,0,0.9089
2026-07-01T09:00:00+05:30,z3,market,Gurugram,900,9,2,0,0.0,27.0,0.0,25.0,0,0.1243
2026-07-01T09:00:00+05:30,z4,food_street,Gurugram,300,9,2,0,0.0,27.0,0.0,6.0,0,0.0287
2026-07-01T09:00:00+05:30,ch01,market,Delhi,2500,9,2,0,0.0,27.0,0.0,35.0,0,0.123
2026-07-01T09:00:00+05:30,ch02,transit_hub,Delhi,3500,9,2,0,0.0,27.0,0.0,24.0,0,0.8979
2026-07-01T09:00:00+05:30,ch04,public_square,Delhi,2000,9,2,0,0.0,27.0,0.0,78.0,0,0.0577
2026-07-01T09:00:00+05:30,mo03,campus_ground,Delhi,1500,9,2,0,0.0,27.0,0.0,15.0,0,0.4001
2026-07-01T09:00:00+05:30,rl01,religious_site,Delhi,4000,9,2,0,0.0,27.0,0.0,68.0,0,0.3144
2026-07-01T09:00:00+05:30,fs01,food_street,Delhi,1200,9,2,0,0.0,27.0,0.0,65.0,0,0.0
2026-07-01T10:00:00+05:30,z1,public_square,Gurugram,400,10,2,0,0.0,31.3,0.0,55.0,0,0.2289
2026-07-01T10:00:00+05:30,z2,transit_hub,Gurugram,600,10,2,0,0.0,31.3,0.0,7.0,0,0.7385
2026-07-01T10:00:00+05:30,z3,market,Gurugram,900,10,2,0,0.0,31.3,0.0,24.0,0,0.0
2026-07-01T10:00:00+05:30,z4,food_street,Gurugram,300,10,2,0,0.0,31.3,0.0,5.0,0,0.041
2026-07-01T10:00:00+05:30,ch01,market,Delhi,2500,10,2,0,0.0,31.3,0.0,34.0,0,0.0605
2026-07-01T10:00:00+05:30,ch02,transit_hub,Delhi,3500,10,2,0,0.0,31.3,0.0,23.0,0,0.7591
2026-07-01T10:00:00+05:30,ch04,public_square,Delhi,2000,10,2,0,0.0,31.3,0.0,77.0,0,0.284
2026-07-01T10:00:00+05:30,mo03,campus_ground,Delhi,1500,10,2,0,0.0,31.3,0.0,14.0,0,0.4441
2026-07-01T10:00:00+05:30,rl01,religious_site,Delhi,4000,10,2,0,0.0,31.3,0.0,67.0,0,0.2095
2026-07-01T10:00:00+05:30,fs01,food_street,Delhi,1200,10,2,0,0.0,31.3,0.0,64.0,0,0.0174
2026-07-01T11:00:00+05:30,z1,public_square,Gurugram,400,11,2,0,0.0,32.1,0.0,54.0,0,0.2411
2026-07-01T11:00:00+05:30,z2,transit_hub,Gurugram,600,11,2,0,0.0,32.1,0.0,6.0,0,0.3683
2026-07-01T11:00:00+05:30,z3,market,Gurugram,900,11,2,0,0.0,32.1,0.0,23.0,0,0.2253
2026-07-01T11:00:00+05:30,z4,food_street,Gurugram,300,11,2,0,0.0,32.1,0.0,4.0,0,0.0044
2026-07-01T11:00:00+05:30,ch01,market,Delhi,2500,11,2,0,0.0,32.1,0.0,33.0,0,0.227
2026-07-01T11:00:00+05:30,ch02,transit_hub,Delhi,3500,11,2,0,0.0,32.1,0.0,22.0,0,0.3273
2026-07-01T11:00:00+05:30,ch04,public_square,Delhi,2000,11,2,0,0.0,32.1,0.0,76.0,0,0.3276
2026-07-01T11:00:00+05:30,mo03,campus_ground,Delhi,1500,11,2,0,0.0,32.1,0.0,13.0,0,0.499
2026-07-01T11:00:00+05:30,rl01,religious_site,Delhi,4000,11,2,0,0.0,32.1,0.0,66.0,0,0.1413
2026-07-01T11:00:00+05:30,fs01,food_street,Delhi,1200,11,2,0,0.0,32.1,0.0,63.0,0,0.036
2026-07-01T12:00:00+05:30,z1,public_square,Gurugram,400,12,2,0,0.0,33.8,0.0,53.0,0,0.2338
2026-07-01T12:00:00+05:30,z2,transit_hub,Gurugram,600,12,2,0,0.0,33.8,0.0,5.0,0,0.4268
2026-07-01T12:00:00+05:30,z3,market,Gurugram,900,12,2,0,0.0,33.8,0.0,22.0,0,0.1961
2026-07-01T12:00:00+05:30,z4,food_street,Gurugram,300,12,2,0,0.0,33.8,0.0,3.0,0,0.6471
2026-07-01T12:00:00+05:30,ch01,market,Delhi,2500,12,2,0,0.0,33.8,0.0,32.0,0,0.2308
2026-07-01T12:00:00+05:30,ch02,transit_hub,Delhi,3500,12,2,0,0.0,33.8,0.0,21.0,0,0.3225
2026-07-01T12:00:00+05:30,ch04,public_square,Delhi,2000,12,2,0,0.0,33.8,0.0,75.0,0,0.3085
2026-07-01T12:00:00+05:30,mo03,campus_ground,Delhi,1500,12,2,0,0.0,33.8,0.0,12.0,0,0.4969
2026-07-01T12:00:00+05:30,rl01,religious_site,Delhi,4000,12,2,0,0.0,33.8,0.0,65.0,0,0.2268
2026-07-01T12:00:00+05:30,fs01,food_street,Delhi,1200,12,2,0,0.0,33.8,0.0,62.0,0,0.7028
2026-07-01T13:00:00+05:30,z1,public_square,Gurugram,400,13,2,0,4.0,35.7,0.0,52.0,0,0.1371
2026-07-01T13:00:00+05:30,z2,transit_hub,Gurugram,600,13,2,0,4.0,35.7,0.0,4.0,0,0.2748
2026-07-01T13:00:00+05:30,z3,market,Gurugram,900,13,2,0,4.0,35.7,0.0,21.0,0,0.1936
2026-07-01T13:00:00+05:30,z4,food_street,Gurugram,300,13,2,0,4.0,35.7,0.0,2.0,0,0.7086
2026-07-01T13:00:00+05:30,ch01,market,Delhi,2500,13,2,0,4.0,35.7,0.0,31.0,0,0.1182
2026-07-01T13:00:00+05:30,ch02,transit_hub,Delhi,3500,13,2,0,4.0,35.7,0.0,20.0,0,0.3059
2026-07-01T13:00:00+05:30,ch04,public_square,Delhi,2000,13,2,0,4.0,35.7,0.0,74.0,0,0.1368
2026-07-01T13:00:00+05:30,mo03,campus_ground,Delhi,1500,13,2,0,4.0,35.7,0.0,11.0,0,0.3266
2026-07-01T13:00:00+05:30,rl01,religious_site,Delhi,4000,13,2,0,4.0,35.7,0.0,64.0,0,0.1924
2026-07-01T13:00:00+05:30,fs01,food_street,Delhi,1200,13,2,0,4.0,35.7,0.0,61.0,0,0.6929
2026-07-01T14:00:00+05:30,z1,public_square,Gurugram,400,14,2,0,0.0,34.9,0.0,51.0,0,0.2375
2026-07-01T14:00:00+05:30,z2,transit_hub,Gurugram,600,14,2,0,0.0,34.9,0.0,3.0,0,0.3462
2026-07-01T14:00:00+05:30,z3,market,Gurugram,900,14,2,0,0.0,34.9,0.0,20.0,0,0.2614
2026-07-01T14:00:00+05:30,z4,food_street,Gurugram,300,14,2,0,0.0,34.9,0.0,1.0,0,0.6669
2026-07-01T14:00:00+05:30,ch01,market,Delhi,2500,14,2,0,0.0,34.9,0.0,30.0,0,0.3002
2026-07-01T14:00:00+05:30,ch02,transit_hub,Delhi,3500,14,2,0,0.0,34.9,0.0,19.0,0,0.3551
2026-07-01T14:00:00+05:30,ch04,public_square,Delhi,2000,14,2,0,0.0,34.9,0.0,73.0,0,0.2615
2026-07-01T14:00:00+05:30,mo03,campus_ground,Delhi,1500,14,2,0,0.0,34.9,0.0,10.0,0,0.5011
2026-07-01T14:00:00+05:30,rl01,religious_site,Delhi,4000,14,2,0,0.0,34.9,0.0,63.0,0,0.2058
2026-07-01T14:00:00+05:30,fs01,food_street,Delhi,1200,14,2,0,0.0,34.9,0.0,60.0,0,0.6695
2026-07-01T15:00:00+05:30,z1,public_square,Gurugram,400,15,2,0,0.0,34.8,0.0,50.0,0,0.349
2026-07-01T15:00:00+05:30,z2,transit_hub,Gurugram,600,15,2,0,0.0,34.8,0.0,2.0,0,0.3604
2026-07-01T15:00:00+05:30,z3,market,Gurugram,900,15,2,0,0.0,34.8,0.0,19.0,0,0.252
2026-07-01T15:00:00+05:30,z4,food_street,Gurugram,300,15,2,0,0.0,34.8,0.546,0.0,1,0.4338
2026-07-01T15:00:00+05:30,ch01,market,Delhi,2500,15,2,0,0.0,34.8,0.0,29.0,0,0.2284
2026-07-01T15:00:00+05:30,ch02,transit_hub,Delhi,3500,15,2,0,0.0,34.8,0.0,18.0,0,0.331
2026-07-01T15:00:00+05:30,ch04,public_square,Delhi,2000,15,2,0,0.0,34.8,0.0,72.0,0,0.3311
2026-07-01T15:00:00+05:30,mo03,campus_ground,Delhi,1500,15,2,0,0.0,34.8,0.0,9.0,0,0.4217
2026-07-01T15:00:00+05:30,rl01,religious_site,Delhi,4000,15,2,0,0.0,34.8,0.0,62.0,0,0.2328
2026-07-01T15:00:00+05:30,fs01,food_street,Delhi,1200,15,2,0,0.0,34.8,0.0,59.0,0,0.1731
2026-07-01T16:00:00+05:30,z1,public_square,Gurugram,400,16,2,0,0.0,35.5,0.0,49.0,0,0.2797
2026-07-01T16:00:00+05:30,z2,transit_hub,Gurugram,600,16,2,0,0.0,35.5,0.0,1.0,0,0.3491
2026-07-01T16:00:00+05:30,z3,market,Gurugram,900,16,2,0,0.0,35.5,0.0,18.0,0,0.5156
2026-07-01T16:00:00+05:30,z4,food_street,Gurugram,300,16,2,0,0.0,35.5,0.546,0.0,1,0.3774
2026-07-01T16:00:00+05:30,ch01,market,Delhi,2500,16,2,0,0.0,35.5,0.0,28.0,0,0.5513
2026-07-01T16:00:00+05:30,ch02,transit_hub,Delhi,3500,16,2,0,0.0,35.5,0.0,17.0,0,0.322
2026-07-01T16:00:00+05:30,ch04,public_square,Delhi,2000,16,2,0,0.0,35.5,0.0,71.0,0,0.2839
2026-07-01T16:00:00+05:30,mo03,campus_ground,Delhi,1500,16,2,0,0.0,35.5,0.0,8.0,0,0.4285
2026-07-01T16:00:00+05:30,rl01,religious_site,Delhi,4000,16,2,0,0.0,35.5,0.0,61.0,0,0.1395
2026-07-01T16:00:00+05:30,fs01,food_street,Delhi,1200,16,2,0,0.0,35.5,0.0,58.0,0,0.1776
2026-07-01T17:00:00+05:30,z1,public_square,Gurugram,400,17,2,0,0.0,33.9,0.0,48.0,0,0.389
2026-07-01T17:00:00+05:30,z2,transit_hub,Gurugram,600,17,2,0,0.0,33.9,0.808,0.0,1,1.1483
2026-07-01T17:00:00+05:30,z3,market,Gurugram,900,17,2,0,0.0,33.9,0.0,17.0,0,0.5796
2026-07-01T17:00:00+05:30,z4,food_street,Gurugram,300,17,2,0,0.0,33.9,0.546,0.0,1,0.4052
2026-07-01T17:00:00+05:30,ch01,market,Delhi,2500,17,2,0,0.0,33.9,0.0,27.0,0,0.5692
2026-07-01T17:00:00+05:30,ch02,transit_hub,Delhi,3500,17,2,0,0.0,33.9,0.0,16.0,0,0.8949
2026-07-01T17:00:00+05:30,ch04,public_square,Delhi,2000,17,2,0,0.0,33.9,0.0,70.0,0,0.3957
2026-07-01T17:00:00+05:30,mo03,campus_ground,Delhi,1500,17,2,0,0.0,33.9,0.0,7.0,0,0.2195
2026-07-01T17:00:00+05:30,rl01,religious_site,Delhi,4000,17,2,0,0.0,33.9,0.0,60.0,0,0.1875
2026-07-01T17:00:00+05:30,fs01,food_street,Delhi,1200,17,2,0,0.0,33.9,0.0,57.0,0,0.1392
2026-07-01T18:00:00+05:30,z1,public_square,Gurugram,400,18,2,0,0.0,34.0,0.0,47.0,0,0.3646
2026-07-01T18:00:00+05:30,z2,transit_hub,Gurugram,600,18,2,0,0.0,34.0,0.808,0.0,1,1.2827
2026-07-01T18:00:00+05:30,z3,market,Gurugram,900,18,2,0,0.0,34.0,0.0,16.0,0,0.635
2026-07-01T18:00:00+05:30,z4,food_street,Gurugram,300,18,2,0,0.0,34.0,0.546,0.0,1,0.3929
2026-07-01T18:00:00+05:30,ch01,market,Delhi,2500,18,2,0,0.0,34.0,0.0,26.0,0,0.6595
2026-07-01T18:00:00+05:30,ch02,transit_hub,Delhi,3500,18,2,0,0.0,34.0,0.0,15.0,0,0.9187
2026-07-01T18:00:00+05:30,ch04,public_square,Delhi,2000,18,2,0,0.0,34.0,0.0,69.0,0,0.3589
2026-07-01T18:00:00+05:30,mo03,campus_ground,Delhi,1500,18,2,0,0.0,34.0,0.0,6.0,0,0.2023
2026-07-01T18:00:00+05:30,rl01,religious_site,Delhi,4000,18,2,0,0.0,34.0,0.0,59.0,0,0.4421
2026-07-01T18:00:00+05:30,fs01,food_street,Delhi,1200,18,2,0,0.0,34.0,0.0,56.0,0,0.1931
2026-07-01T19:00:00+05:30,z1,public_square,Gurugram,400,19,2,0,0.0,33.5,0.0,46.0,0,0.4333
2026-07-01T19:00:00+05:30,z2,transit_hub,Gurugram,600,19,2,0,0.0,33.5,0.808,0.0,1,1.3046
2026-07-01T19:00:00+05:30,z3,market,Gurugram,900,19,2,0,0.0,33.5,0.0,15.0,0,0.6575
2026-07-01T19:00:00+05:30,z4,food_street,Gurugram,300,19,2,0,0.0,33.5,0.0,2.0,0,0.8123
2026-07-01T19:00:00+05:30,ch01,market,Delhi,2500,19,2,0,0.0,33.5,0.0,25.0,0,0.6087
2026-07-01T19:00:00+05:30,ch02,transit_hub,Delhi,3500,19,2,0,0.0,33.5,0.0,14.0,0,0.9451
2026-07-01T19:00:00+05:30,ch04,public_square,Delhi,2000,19,2,0,0.0,33.5,0.0,68.0,0,0.3748
2026-07-01T19:00:00+05:30,mo03,campus_ground,Delhi,1500,19,2,0,0.0,33.5,0.0,5.0,0,0.2505
2026-07-01T19:00:00+05:30,rl01,religious_site,Delhi,4000,19,2,0,0.0,33.5,0.0,58.0,0,0.402
2026-07-01T19:00:00+05:30,fs01,food_street,Delhi,1200,19,2,0,0.0,33.5,0.0,55.0,0,0.7973
2026-07-01T20:00:00+05:30,z1,public_square,Gurugram,400,20,2,0,0.0,31.4,0.0,45.0,0,0.3981
2026-07-01T20:00:00+05:30,z2,transit_hub,Gurugram,600,20,2,0,0.0,31.4,0.808,0.0,1,1.1716
2026-07-01T20:00:00+05:30,z3,market,Gurugram,900,20,2,0,0.0,31.4,0.0,14.0,0,0.5907
2026-07-01T20:00:00+05:30,z4,food_street,Gurugram,300,20,2,0,0.0,31.4,0.0,1.0,0,0.8408
2026-07-01T20:00:00+05:30,ch01,market,Delhi,2500,20,2,0,0.0,31.4,0.0,24.0,0,0.576
2026-07-01T20:00:00+05:30,ch02,transit_hub,Delhi,3500,20,2,0,0.0,31.4,0.0,13.0,0,0.8745
2026-07-01T20:00:00+05:30,ch04,public_square,Delhi,2000,20,2,0,0.0,31.4,0.0,67.0,0,0.4216
2026-07-01T20:00:00+05:30,mo03,campus_ground,Delhi,1500,20,2,0,0.0,31.4,0.0,4.0,0,0.0
2026-07-01T20:00:00+05:30,rl01,religious_site,Delhi,4000,20,2,0,0.0,31.4,0.0,57.0,0,0.4287
2026-07-01T20:00:00+05:30,fs01,food_street,Delhi,1200,20,2,0,0.0,31.4,0.0,54.0,0,0.8438
2026-07-01T21:00:00+05:30,z1,public_square,Gurugram,400,21,2,0,0.0,28.8,0.0,44.0,0,0.3958
2026-07-01T21:00:00+05:30,z2,transit_hub,Gurugram,600,21,2,0,0.0,28.8,0.0,10.0,0,0.1349
2026-07-01T21:00:00+05:30,z3,market,Gurugram,900,21,2,0,0.0,28.8,0.0,13.0,0,0.5073
2026-07-01T21:00:00+05:30,z4,food_street,Gurugram,300,21,2,0,0.0,28.8,0.91,0.0,1,1.2205
2026-07-01T21:00:00+05:30,ch01,market,Delhi,2500,21,2,0,0.0,28.8,0.0,23.0,0,0.5052
2026-07-01T21:00:00+05:30,ch02,transit_hub,Delhi,3500,21,2,0,0.0,28.8,0.0,12.0,0,0.1213
2026-07-01T21:00:00+05:30,ch04,public_square,Delhi,2000,21,2,0,0.0,28.8,0.0,66.0,0,0.3927
2026-07-01T21:00:00+05:30,mo03,campus_ground,Delhi,1500,21,2,0,0.0,28.8,0.0,3.0,0,0.0252
2026-07-01T21:00:00+05:30,rl01,religious_site,Delhi,4000,21,2,0,0.0,28.8,0.0,56.0,0,0.0772
2026-07-01T21:00:00+05:30,fs01,food_street,Delhi,1200,21,2,0,0.0,28.8,0.0,53.0,0,0.9038
2026-07-01T22:00:00+05:30,z1,public_square,Gurugram,400,22,2,0,0.0,27.1,0.0,43.0,0,0.0401
2026-07-01T22:00:00+05:30,z2,transit_hub,Gurugram,600,22,2,0,0.0,27.1,0.0,9.0,0,0.2501
2026-07-01T22:00:00+05:30,z3,market,Gurugram,900,22,2,0,0.0,27.1,0.0,12.0,0,0.0797
2026-07-01T22:00:00+05:30,z4,food_street,Gurugram,300,22,2,0,0.0,27.1,0.91,0.0,1,1.1693
