timestamp_ist,place_id,category,city,capacity,hour,dow,is_weekend,rain,temp,event_attendance_ratio,hours_to_event,event_active,occupancy_ratio
2026-07-01T00:00:00+05:30,syn069,food_street,Ghaziabad,538,0,2,0,7.1,23.2,0.0,16.0,0,0.0307
2026-07-01T00:00:00+05:30,syn070,food_street,Noida,702,0,2,0,7.1,23.2,0.0,19.0,0,0.0151
2026-07-01T00:00:00+05:30,syn071,food_street,Noida,987,0,2,0,7.1,23.2,0.0,62.0,0,0.0468
2026-07-01T00:00:00+05:30,syn072,food_street,Ghaziabad,912,0,2,0,7.1,23.2,0.0,27.0,0,0.0655
2026-07-01T00:00:00+05:30,syn073,food_street,Faridabad,792,0,2,0,7.1,23.2,0.0,21.0,0,0.0356
2026-07-01T00:00:00+05:30,syn074,food_street,Ghaziabad,807,0,2,0,7.1,23.2,0.0,39.0,0,0.08
2026-07-01T00:00:00+05:30,syn075,food_street,Faridabad,1195,0,2,0,7.1,23.2,0.0,91.0,0,0.0
2026-07-01T00:00:00+05:30,syn076,food_street,Ghaziabad,846,0,2,0,7.1,23.2,0.0,26.0,0,0.0365
2026-07-01T00:00:00+05:30,syn077,food_street,Noida,565,0,2,0,7.1,23.2,0.0,15.0,0,0.02
2026-07-01T00:00:00+05:30,syn078,food_street,Faridabad,684,0,2,0,7.1,23.2,0.0,52.0,0,0.0233
2026-07-01T00:00:00+05:30,syn079,food_street,Ghaziabad,1055,0,2,0,7.1,23.2,0.0,83.0,0,0.0197
2026-07-01T00:00:00+05:30,syn080,food_street,Ghaziabad,669,0,2,0,7.1,23.2,0.0,24.0,0,0.0
2026-07-01T00:00:00+05:30,syn081,food_street,Noida,571,0,2,0,7.1,23.2,0.0,28.0,0,0.0103
2026-07-01T00:00:00+05:30,syn082,food_street,Ghaziabad,494,0,2,0,7.1,23.2,0.0,30.0,0,0.0444
2026-07-01T00:00:00+05:30,syn083,food_street,Ghaziabad,782,0,2,0,7.1,23.2,0.0,17.0,0,0.0812
2026-07-01T00:00:00+05:30,syn084,food_street,Ghaziabad,740,0,2,0,7.1,23.2,0.0,37.0,0,0.0127
2026-07-01T00:00:00+05:30,syn085,public_square,Gurugram,714,0,2,0,7.1,23.2,0.0,42.0,0,0.0
2026-07-01T00:00:00+05:30,syn086,public_square,Ghaziabad,1524,0,2,0,7.1,23.2,0.0,19.0,0,0.0
2026-07-01T00:00:00+05:30,syn087,public_square,Delhi,1362,0,2,0,7.1,23.2,0.0,63.0,0,0.0513
2026-07-01T00:00:00+05:30,syn088,public_square,Faridabad,3211,0,2,0,7.1,23.2,0.0,81.0,0,0.0529
2026-07-01T00:00:00+05:30,syn089,public_square,Faridabad,1024,0,2,0,7.1,23.2,0.0,45.0,0,0.0193
2026-07-01T00:00:00+05:30,syn090,public_square,Gurugram,2859,0,2,0,7.1,23.2,0.0,33.0,0,0.0553
2026-07-01T00:00:00+05:30,syn091,public_square,Faridabad,2463,0,2,0,7.1,23.2,0.0,38.0,0,0.0157
2026-07-01T00:00:00+05:30,syn092,public_square,Noida,1483,0,2,0,7.1,23.2,0.0,29.0,0,0.0387
2026-07-01T00:00:00+05:30,syn093,public_square,Ghaziabad,3282,0,2,0,7.1,23.2,0.0,12.0,0,0.0162
2026-07-01T00:00:00+05:30,syn094,public_square,Faridabad,2704,0,2,0,7.1,23.2,0.0,99.0,0,0.0
2026-07-01T00:00:00+05:30,syn095,public_square,Ghaziabad,1578,0,2,0,7.1,23.2,0.0,61.0,0,0.0
2026-07-01T00:00:00+05:30,syn096,public_square,Gurugram,2720,0,2,0,7.1,23.2,0.0,42.0,0,0.0
2026-07-01T00:00:00+05:30,syn097,public_square,Gurugram,2982,0,2,0,7.1,23.2,0.0,97.0,0,0.0243
2026-07-01T00:00:00+05:30,syn098,public_square,Noida,758,0,2,0,7.1,23.2,0.0,43.0,0,0.0445
2026-07-01T00:00:00+05:30,syn099,public_square,Faridabad,1300,0,2,0,7.1,23.2,0.0,27.0,0,0.0141
2026-07-01T00:00:00+05:30,syn100,public_square,Faridabad,1946,0,2,0,7.1,23.2,0.0,28.0,0,0.0033
2026-07-01T01:00:00+05:30,syn001,market,Noida,2552,1,2,0,0.0,19.6,0.0,24.0,0,0.0
2026-07-01T01:00:00+05:30,syn002,market,Ghaziabad,2757,1,2,0,0.0,19.6,0.0,25.0,0,0.0049
2026-07-01T01:00:00+05:30,syn003,market,Delhi,1472,1,2,0,0.0,19.6,0.0,92.0,0,0.009
2026-07-01T01:00:00+05:30,syn004,market,Noida,1981,1,2,0,0.0,19.6,0.0,11.0,0,0.0
2026-07-01T01:00:00+05:30,syn005,market,Noida,1161,1,2,0,0.0,19.6,0.0,99.0,0,0.0162
2026-07-01T01:00:00+05:30,syn006,market,Gurugram,2753,1,2,0,0.0,19.6,0.0,36.0,0,0.0342
2026-07-01T01:00:00+05:30,syn007,market,Delhi,2365,1,2,0,0.0,19.6,0.0,99.0,0,0.0688
2026-07-01T01:00:00+05:30,syn008,market,Noida,2970,1,2,0,0.0,19.6,0.0,30.0,0,0.0737
2026-07-01T01:00:00+05:30,syn009,market,Gurugram,2423,1,2,0,0.0,19.6,0.0,87.0,0,0.0723
2026-07-01T01:00:00+05:30,syn010,market,Faridabad,2841,1,2,0,0.0,19.6,0.0,43.0,0,0.0173
2026-07-01T01:00:00+05:30,syn011,market,Delhi,2930,1,2,0,0.0,19.6,0.0,26.0,0,0.0
2026-07-01T01:00:00+05:30,syn012,market,Ghaziabad,906,1,2,0,0.0,19.6,0.0,99.0,0,0.0193
2026-07-01T01:00:00+05:30,syn013,market,Noida,1927,1,2,0,0.0,19.6,0.0,99.0,0,0.0196
2026-07-01T01:00:00+05:30,syn014,market,Ghaziabad,1785,1,2,0,0.0,19.6,0.0,96.0,0,0.1237
2026-07-01T01:00:00+05:30,syn015,market,Gurugram,2660,1,2,0,0.0,19.6,0.0,69.0,0,0.0171
2026-07-01T01:00:00+05:30,syn016,market,Ghaziabad,1632,1,2,0,0.0,19.6,0.0,27.0,0,0.0317
2026-07-01T01:00:00+05:30,syn017,market,Ghaziabad,849,1,2,0,0.0,19.6,0.0,99.0,0,0.0212
2026-07-01T01:00:00+05:30,syn018,transit_hub,Ghaziabad,2289,1,2,0,0.0,19.6,0.0,39.0,0,0.0976
2026-07-01T01:00:00+05:30,syn019,transit_hub,Gurugram,1347,1,2,0,0.0,19.6,0.0,99.0,0,0.05
2026-07-01T01:00:00+05:30,syn020,transit_hub,Gurugram,1988,1,2,0,0.0,19.6,0.0,29.0,0,0.0352
2026-07-01T01:00:00+05:30,syn021,transit_hub,Faridabad,1759,1,2,0,0.0,19.6,0.0,21.0,0,0.1744
2026-07-01T01:00:00+05:30,syn022,transit_hub,Faridabad,1058,1,2,0,0.0,19.6,0.0,36.0,0,0.0034
2026-07-01T01:00:00+05:30,syn023,transit_hub,Gurugram,2275,1,2,0,0.0,19.6,0.0,61.0,0,0.1935
2026-07-01T01:00:00+05:30,syn024,transit_hub,Noida,1299,1,2,0,0.0,19.6,0.0,77.0,0,0.0
2026-07-01T01:00:00+05:30,syn025,transit_hub,Faridabad,1702,1,2,0,0.0,19.6,0.0,99.0,0,0.1739
2026-07-01T01:00:00+05:30,syn026,transit_hub,Noida,2480,1,2,0,0.0,19.6,0.0,39.0,0,0.1181
2026-07-01T01:00:00+05:30,syn027,transit_hub,Delhi,2235,1,2,0,0.0,19.6,0.0,13.0,0,0.0
2026-07-01T01:00:00+05:30,syn028,transit_hub,Faridabad,1383,1,2,0,0.0,19.6,0.0,51.0,0,0.0
2026-07-01T01:00:00+05:30,syn029,transit_hub,Faridabad,1030,1,2,0,0.0,19.6,0.0,14.0,0,0.1327
2026-07-01T01:00:00+05:30,syn030,transit_hub,Gurugram,2479,1,2,0,0.0,19.6,0.0,99.0,0,0.0131
2026-07-01T01:00:00+05:30,syn031,transit_hub,Delhi,1121,1,2,0,0.0,19.6,0.0,36.0,0,0.0
2026-07-01T01:00:00+05:30,syn032,transit_hub,Delhi,957,1,2,0,0.0,19.6,0.0,19.0,0,0.0261
2026-07-01T01:00:00+05:30,syn033,transit_hub,Ghaziabad,2106,1,2,0,0.0,19.6,0.0,37.0,0,0.001
2026-07-01T01:00:00+05:30,syn034,transit_hub,Noida,2110,1,2,0,0.0,19.6,0.0,11.0,0,0.041
2026-07-01T01:00:00+05:30,syn035,religious_site,Gurugram,1489,1,2,0,0.0,19.6,0.0,77.0,0,0.0
2026-07-01T01:00:00+05:30,syn036,religious_site,Noida,1383,1,2,0,0.0,19.6,0.0,21.0,0,0.082
2026-07-01T01:00:00+05:30,syn037,religious_site,Noida,1484,1,2,0,0.0,19.6,0.0,49.0,0,0.0
2026-07-01T01:00:00+05:30,syn038,religious_site,Ghaziabad,3183,1,2,0,0.0,19.6,0.0,22.0,0,0.0141
2026-07-01T01:00:00+05:30,syn039,religious_site,Gurugram,2480,1,2,0,0.0,19.6,0.0,88.0,0,0.0623
2026-07-01T01:00:00+05:30,syn040,religious_site,Noida,1754,1,2,0,0.0,19.6,0.0,30.0,0,0.001
2026-07-01T01:00:00+05:30,syn041,religious_site,Noida,1857,1,2,0,0.0,19.6,0.0,28.0,0,0.0517
2026-07-01T01:00:00+05:30,syn042,religious_site,Faridabad,2959,1,2,0,0.0,19.6,0.0,11.0,0,0.0468
2026-07-01T01:00:00+05:30,syn043,religious_site,Noida,3326,1,2,0,0.0,19.6,0.0,49.0,0,0.0
2026-07-01T01:00:00+05:30,syn044,religious_site,Ghaziabad,1053,1,2,0,0.0,19.6,0.0,55.0,0,0.0474
2026-07-01T01:00:00+05:30,syn045,religious_site,Gurugram,1191,1,2,0,0.0,19.6,0.0,99.0,0,0.0289
2026-07-01T01:00:00+05:30,syn046,religious_site,Faridabad,1037,1,2,0,0.0,19.6,0.0,50.0,0,0.0565
2026-07-01T01:00:00+05:30,syn047,religious_site,Noida,3050,1,2,0,0.0,19.6,0.0,41.0,0,0.0
2026-07-01T01:00:00+05:30,syn048,religious_site,Delhi,1012,1,2,0,0.0,19.6,0.0,18.0,0,0.0
2026-07-01T01:00:00+05:30,syn049,religious_site,Faridabad,1728,1,2,0,0.0,19.6,0.0,99.0,0,0.0544
2026-07-01T01:00:00+05:30,syn050,religious_site,Faridabad,2607,1,2,0,0.0,19.6,0.0,49.0,0,0.0305
2026-07-01T01:00:00+05:30,syn051,religious_site,Ghaziabad,3622,1,2,0,0.0,19.6,0.0,88.0,0,0.0254
2026-07-01T01:00:00+05:30,syn052,campus_ground,Faridabad,2608,1,2,0,0.0,19.6,0.0,40.0,0,0.0409
2026-07-01T01:00:00+05:30,syn053,campus_ground,Noida,3312,1,2,0,0.0,19.6,0.0,17.0,0,0.0
2026-07-01T01:00:00+05:30,syn054,campus_ground,Delhi,7973,1,2,0,0.0,19.6,0.0,25.0,0,0.0355
2026-07-01T01:00:00+05:30,syn055,campus_ground,Faridabad,7115,1,2,0,0.0,19.6,0.0,21.0,0,0.0346
2026-07-01T01:00:00+05:30,syn056,campus_ground,Delhi,4238,1,2,0,0.0,19.6,0.0,13.0,0,0.0021
2026-07-01T01:00:00+05:30,syn057,campus_ground,Delhi,4949,1,2,0,0.0,19.6,0.0,35.0,0,0.1072
2026-07-01T01:00:00+05:30,syn058,campus_ground,Gurugram,5414,1,2,0,0.0,19.6,0.0,16.0,0,0.0294
2026-07-01T01:00:00+05:30,syn059,campus_ground,Ghaziabad,6368,1,2,0,0.0,19.6,0.0,39.0,0,0.0
2026-07-01T01:00:00+05:30,syn060,campus_ground,Ghaziabad,2149,1,2,0,0.0,19.6,0.0,68.0,0,0.0489
2026-07-01T01:00:00+05:30,syn061,campus_ground,Noida,5695,1,2,0,0.0,19.6,0.0,86.0,0,0.0007
2026-07-01T01:00:00+05:30,syn062,campus_ground,Ghaziabad,3868,1,2,0,0.0,19.6,0.0,58.0,0,0.0476
2026-07-01T01:00:00+05:30,syn063,campus_ground,Gurugram,2719,1,2,0,0.0,19.6,0.0,19.0,0,0.0624
2026-07-01T01:00:00+05:30,syn064,campus_ground,Noida,7483,1,2,0,0.0,19.6,0.0,44.0,0,0.0
2026-07-01T01:00:00+05:30,syn065,campus_ground,Gurugram,5545,1,2,0,0.0,19.6,0.0,22.0,0,0.0507
2026-07-01T01:00:00+05:30,syn066,campus_ground,Ghaziabad,7446,1,2,0,0.0,19.6,0.0,24.0,0,0.0441
2026-07-01T01:00:00+05:30,syn067,campus_ground,Gurugram,7553,1,2,0,0.0,19.6,0.0,61.0,0,0.0445
2026-07-01T01:00:00+05:30,syn068,campus_ground,Gurugram,5148,1,2,0,0.0,19.6,0.0,49.0,0,0.0659
2026-07-01T01:00:00+05:30,syn069,food_street,Ghaziabad,538,1,2,0,0.0,19.6,0.0,15.0,0,0.0095
2026-07-01T01:00:00+05:30,syn070,food_street,Noida,702,1,2,0,0.0,19.6,0.0,18.0,0,0.0
2026-07-01T01:00:00+05:30,syn071,food_street,Noida,987,1,2,0,0.0,19.6,0.0,61.0,0,0.0
2026-07-01T01:00:00+05:30,syn072,food_street,Ghaziabad,912,1,2,0,0.0,19.6,0.0,26.0,0,0.0025
2026-07-01T01:00:00+05:30,syn073,food_street,Faridabad,792,1,2,0,0.0,19.6,0.0,20.0,0,0.0406
2026-07-01T01:00:00+05:30,syn074,food_street,Ghaziabad,807,1,2,0,0.0,19.6,0.0,38.0,0,0.0333
2026-07-01T01:00:00+05:30,syn075,food_street,Faridabad,1195,1,2,0,0.0,19.6,0.0,90.0,0,0.0474
2026-07-01T01:00:00+05:30,syn076,food_street,Ghaziabad,846,1,2,0,0.0,19.6,0.0,25.0,0,0.0394
2026-07-01T01:00:00+05:30,syn077,food_street,Noida,565,1,2,0,0.0,19.6,0.0,14.0,0,0.0216
2026-07-01T01:00:00+05:30,syn078,food_street,Faridabad,684,1,2,0,0.0,19.6,0.0,51.0,0,0.0694
2026-07-01T01:00:00+05:30,syn079,food_street,Ghaziabad,1055,1,2,0,0.0,19.6,0.0,82.0,0,0.0065
2026-07-01T01:00:00+05:30,syn080,food_street,Ghaziabad,669,1,2,0,0.0,19.6,0.0,23.0,0,0.1055
2026-07-01T01:00:00+05:30,syn081,food_street,Noida,571,1,2,0,0.0,19.6,0.0,27.0,0,0.0399
2026-07-01T01:00:00+05:30,syn082,food_street,Ghaziabad,494,1,2,0,0.0,19.6,0.0,29.0,0,0.0058
2026-07-01T01:00:00+05:30,syn083,food_street,Ghaziabad,782,1,2,0,0.0,19.6,0.0,16.0,0,0.0
2026-07-01T01:00:00+05:30,syn084,food_street,Ghaziabad,740,1,2,0,0.0,19.6,0.0,36.0,0,0.0407
2026-07-01T01:00:00+05:30,syn085,public_square,Gurugram,714,1,2,0,0.0,19.6,0.0,41.0,0,0.0134
2026-07-01T01:00:00+05:30,syn086,public_square,Ghaziabad,1524,1,2,0,0.0,19.6,0.0,18.0,0,0.0421
2026-07-01T01:00:00+05:30,syn087,public_square,Delhi,1362,1,2,0,0.0,19.6,0.0,62.0,0,0.0393
2026-07-01T01:00:00+05:30,syn088,public_square,Faridabad,3211,1,2,0,0.0,19.6,0.0,80.0,0,0.0186
2026-07-01T01:00:00+05:30,syn089,public_square,Faridabad,1024,1,2,0,0.0,19.6,0.0,44.0,0,0.0
2026-07-01T01:00:00+05:30,syn090,public_square,Gurugram,2859,1,2,0,0.0,19.6,0.0,32.0,0,0.0
2026-07-01T01:00:00+05:30,syn091,public_square,Faridabad,2463,1,2,0,0.0,19.6,0.0,37.0,0,0.0025
2026-07-01T01:00:00+05:30,syn092,public_square,Noida,1483,1,2,0,0.0,19.6,0.0,28.0,0,0.0432
2026-07-01T01:00:00+05:30,syn093,public_square,Ghaziabad,3282,1,2,0,0.0,19.6,0.0,11.0,0,0.0726
2026-07-01T01:00:00+05:30,syn094,public_square,Faridabad,2704,1,2,0,0.0,19.6,0.0,99.0,0,0.0
2026-07-01T01:00:00+05:30,syn095,public_square,Ghaziabad,1578,1,2,0,0.0,19.6,0.0,60.0,0,0.0275
2026-07-01T01:00:00+05:30,syn096,public_square,Gurugram,2720,1,2,0,0.0,19.6,0.0,41.0,0,0.027
2026-07-01T01:00:00+05:30,syn097,public_square,Gurugram,2982,1,2,0,0.0,19.6,0.0,96.0,0,0.0
2026-07-01T01:00:00+05:30,syn098,public_square,Noida,758,1,2,0,0.0,19.6,0.0,42.0,0,0.0591
2026-07-01T01:00:00+05:30,syn099,public_square,Faridabad,1300,1,2,0,0.0,19.6,0.0,26.0,0,0.024
2026-07-01T01:00:00+05:30,syn100,public_square,Faridabad,1946,1,2,0,0.0,19.6,0.0,27.0,0,0.0
2026-07-01T02:00:00+05:30,syn001,market,Noida,2552,2,2,0,15.5,20.8,0.0,23.0,0,0.0226
2026-07-01T02:00:00+05:30,syn002,market,Ghaziabad,2757,2,2,0,15.5,20.8,0.0,24.0,0,0.0299
2026-07-01T02:00:00+05:30,syn003,market,Delhi,1472,2,2,0,15.5,20.8,0.0,91.0,0,0.0514
2026-07-01T02:00:00+05:30,syn004,market,Noida,1981,2,2,0,15.5,20.8,0.0,10.0,0,0.0475
2026-07-01T02:00:00+05:30,syn005,market,Noida,1161,2,2,0,15.5,20.8,0.0,99.0,0,0.0
2026-07-01T02:00:00+05:30,syn006,market,Gurugram,2753,2,2,0,15.5,20.8,0.0,35.0,0,0.0
2026-07-01T02:00:00+05:30,syn007,market,Delhi,2365,2,2,0,15.5,20.8,0.0,99.0,0,0.027
2026-07-01T02:00:00+05:30,syn008,market,Noida,2970,2,2,0,15.5,20.8,0.0,29.0,0,0.0353
2026-07-01T02:00:00+05:30,syn009,market,Gurugram,2423,2,2,0,15.5,20.8,0.0,86.0,0,0.0286
2026-07-01T02:00:00+05:30,syn010,market,Faridabad,2841,2,2,0,15.5,20.8,0.0,42.0,0,0.1029
2026-07-01T02:00:00+05:30,syn011,market,Delhi,2930,2,2,0,15.5,20.8,0.0,25.0,0,0.0273
2026-07-01T02:00:00+05:30,syn012,market,Ghaziabad,906,2,2,0,15.5,20.8,0.0,99.0,0,0.0483
2026-07-01T02:00:00+05:30,syn013,market,Noida,1927,2,2,0,15.5,20.8,0.0,99.0,0,0.0338
2026-07-01T02:00:00+05:30,syn014,market,Ghaziabad,1785,2,2,0,15.5,20.8,0.0,95.0,0,0.0406
2026-07-01T02:00:00+05:30,syn015,market,Gurugram,2660,2,2,0,15.5,20.8,0.0,68.0,0,0.0068
2026-07-01T02:00:00+05:30,syn016,market,Ghaziabad,1632,2,2,0,15.5,20.8,0.0,26.0,0,0.0379
2026-07-01T02:00:00+05:30,syn017,market,Ghaziabad,849,2,2,0,15.5,20.8,0.0,99.0,0,0.0
2026-07-01T02:00:00+05:30,syn018,transit_hub,Ghaziabad,2289,2,2,0,15.5,20.8,0.0,38.0,0,0.0092
2026-07-01T02:00:00+05:30,syn019,transit_hub,Gurugram,1347,2,2,0,15.5,20.8,0.0,99.0,0,0.0057
2026-07-01T02:00:00+05:30,syn020,transit_hub,Gurugram,1988,2,2,0,15.5,20.8,0.0,28.0,0,0.0182
